id,name,description,brand,category,subscription_category,age_range,retail_price,rental_price,available_quantity,total_quantity,image_url,sku,created_at
84228869-7777-4070-8e81-f0372572a63b,"Baybee Bolt Push Ride on Car for Kids,","Baybee Bolt Push Ride on Car for Kids: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee Bolt Push Ride on Car for Kids now and give your child a fun and educational playtime. Baybee Bolt Push Ride on Car for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Bolt Push Ride on Car for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Bolt Push Ride on Car for Kidsis designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,big_toys,big_toys,"[""1-2 years"",""2-3 years"",""3-4 years""]",3000,750,14,20,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/baybee-bolt-push-ride-on-car-for-kids/primary.jpg,,2025-06-18T03:26:26.098493+00:00
ed00895c-83ea-46a8-9ae2-8f07bee6e402,Baybee Cruiser Pedal Go Kart Racing Ride on,"Always ready to go, never need to worry about batteries that require charging. Easy designed pedal-push sprocket, perfect for younger children. COMFORT : The Fashion, ergonomic seat is adjustable and equipped with comfortable backrest. safe sitting position. This allows the child to be comfortable and ride longer. COLOR MAY VARY DEPENDING ON THE STOCK AVAILABILITY",,big_toys,big_toys,"[""2-3 years"",""3-4 years"",""4-6 years.""]",2999,749,0,10,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/baybee-cruiser-pedal-go-kart-racing-ride-on/primary.jpg,,2025-06-18T03:26:23.668507+00:00
c81c6364-3e41-49eb-b429-6aa0caee3d41,Baybee Magic Swing Cars for Kids,"Baybee Magic Swing Cars for Kids: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee Magic Swing Cars for Kids now and give your child a fun and educational playtime. Baybee Magic Swing Cars for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Magic Swing Cars for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Magic Swing Cars for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Magic Swing Cars for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,big_toys,big_toys,"[""3-4 years"",""4-6 years"",""6-8 years""]",4000,1000,1,8,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217184657-Baybee_Magic_Swing_Cars_for_Kids.jpg,,2025-06-18T03:26:24.941485+00:00
f70e4982-f2f5-4669-8029-7958f47d2017,Baybee Maze Baby Tricycle for Kids,"Baybee Maze Baby Tricycle for Kids: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee Maze Baby Tricycle for Kids now and give your child a fun and educational playtime. Baybee Maze Baby Tricycle for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Maze Baby Tricycle for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Maze Baby Tricycle for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Maze Baby Tricycle for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,big_toys,big_toys,"[""3-4 years"",""4-6 years""]",3000,750,3,10,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/baybee-maze-baby-tricycle-for-kids/primary.jpg,,2025-06-18T03:26:24.081048+00:00
c8cb002d-077b-4e43-a0a0-dafa50924f31,Baybee Monkey Ride on Car,"Baybee Monkey Ride on Car: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee Monkey Ride on Car now and give your child a fun and educational playtime. Baybee Monkey Ride on Car is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Monkey Ride on Car is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Monkey Ride on Car is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Monkey Ride on Car is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,big_toys,big_toys,"[""1-2 years"",""2-3 years""]",2500,625,10,12,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217185344-Baybee_Monkey_Ride_on_Car.jpg,,2025-06-18T03:26:25.720611+00:00
872ddb94-48cf-4ac6-99d0-87fb0c7e7777,Baybee Push Ride on Baby Jeep for Kids,"Baybee Push Ride on Baby Jeep for Kids: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee Push Ride on Baby Jeep for Kids now and give your child a fun and educational playtime. Baybee Push Ride on Baby Jeep for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Push Ride on Baby Jeep for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Push Ride on Baby Jeep for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Push Ride on Baby Jeep for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,big_toys,big_toys,"[""2-3 years"",""3-4 years""]",2499,624,4,8,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217230481-Baybee_Push_Ride_on_Baby_Jeep_for_Kids.webp,,2025-06-18T03:27:10.730962+00:00
aaa77567-5bca-409f-a3bd-3cf046118fb8,Baybee Rio Magic Car for Kids,"Baybee Rio Magic Car for Kids: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee Magic Swing Cars for Kids now and give your child a fun and educational playtime. Baybee Rio Magic Car for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Rio Magic Car for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Rio Magic Car for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Rio Magic Car for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,big_toys,big_toys,"[""3-4 years"",""4-6 years"",""6-8 years""]",2400,600,1,10,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/baybee-rio-magic-car-for-kids/primary.webp,,2025-06-18T03:27:08.282102+00:00
5b9cedac-cf96-4adc-9747-89a29d212cb9,Baybee Scooter,"Baybee Scooter: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee Scooter now and give your child a fun and educational playtime. Baybee Scooter is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Scooter is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Scooter is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Scooter is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,big_toys,big_toys,"[""2-3 years"",""3-4 years"",""4-6 years.""]",4990,1247,3,10,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/baybee-scooter/primary.jpg,2TF029,2025-06-18T03:26:18.936725+00:00
7bbc5fdc-acd6-4f5c-b5db-4f57b6b918ff,Baybee Stroller for Babies with 2 Position Adjustable Seat,"Available for Silver & Gold plan only Baybee foldable lightweight stroller makes any outing a little easier! The Stroller has a durable metal frame that can hold the weight of a 1-4 years baby and has a full-sized seat with a comfortable handle, front double swivel wheels, and lockable rear wheels. The Baybee Portable baby stroller comes with a backrest of the baby stroller can be reclined from 100° to 160° for sitting, lying, or sleeping. You can also make a corresponding adjustment to the footrest for the most comfortable position. What’s more, the canopy can be adjusted freely according to different weather conditions, providing the best rest environment for the baby. Kindly note - Colours are subject to availability",,big_toys,big_toys,"[""1-2 years""]",3499,874,7,8,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217219514-Baybee_Stroller_for_Babies_with_2_Position_Adjustable_Seat.png,,2025-06-18T03:26:59.880505+00:00
bb27d540-e53c-42a2-bfaa-de11bca003a4,Baybee Trio Kids Magic Swing and Twister Ride,"Baybee Trio Kids Magic Swing and Twister Ride: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee Trio Kids Magic Swing and Twister Ride now and give your child a fun and educational playtime. Baybee Trio Kids Magic Swing and Twister Ride is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Trio Kids Magic Swing and Twister Ride is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Trio Kids Magic Swing and Twister Ride is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Trio Kids Magic Swing and Twister Ride is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,big_toys,big_toys,"[""2-3 years"",""3-4 years"",""4-6 years.""]",4000,1000,0,3,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217185028-Baybee_Trio_Kids_Magic_Swing_and_Twister_Ride.jpg,,2025-06-18T03:26:25.262578+00:00
54f6242b-e965-4783-8a31-fed05ff38f95,Chicco Rectangle Playpen for Kids,"Baby Playpen for Kids: Overall dimensions - L 118 x B 72 x H 84 cm This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baby Playpen for Kids now and give your child a fun and educational playtime. Baby Playpen for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baby Playpen for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baby Playard for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baby Playpen for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,big_toys,big_toys,"[""1-2 years""]",7728,1932,1,1,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217230001-Chicco_Rectangle_Playpen_for_Kids.webp,,2025-06-18T03:27:10.356097+00:00
1e40a214-316f-455e-937a-732fc9bf0b4a,Fence Playpen for Kids,"Fence Playpen for Kids: AVAILABLE ONLY FOR SILVER & GOLD PLAN This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Fence Playpen for Kids now and give your child a fun and educational playtime. Fence Playpen for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Fence Playpen for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Fence Playpen for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",,big_toys,big_toys,"[""1-2 years""]",9000,2250,0,1,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217224099-Fence_Playpen_for_Kids.jpg,,2025-06-18T03:27:04.308341+00:00
8d5e8bb1-a396-4113-86c7-7845b93a4a58,Folding Double Mini Soccer Goalset,"Portable: The set is easy to transport and store, making it perfect for backyard practice, small-sided games, and on-the-go training.
Durable: The set is made of quality materials, including polyester, plastic, PVC, PP, and metal, ensuring it can withstand frequent use.
Easy Setup: The collapsible design allows for instant setup and easy portability.
Suitable for Kids: The set is perfect for kids with a knack for soccer and is suitable for both boys and girls.
Indoor and Outdoor Use: The set can be used for both indoor and outdoor games, making it perfect for small-game training and shot accuracy.
Encourages Teamwork: The set helps to encourage teamwork and a healthy lifestyle.",,big_toys,big_toys,"[""3-4 years"",""6-8 years"",""4-6 years""]",3389,0,1,3,,,2025-08-04T09:51:48.284963+00:00
16007e33-7dc3-4dfd-90b4-6edf6fc5b455,Foosball Table,"This foosball table has strong steel rods with slide bearings for smooth rotation and ball serve cups on both sides for convenience. There are fabricated focused of players, soccer field and crowd graphics and scoring device on both sides. 【Ideal for Adults and Kids】This foosball table is large sized, fun for both kids and adults will be able to get lots of enjoyment from this versatile and simple-to-use interactive furniture. It will fit in nicely in a game room, garage or playroom to give you a unique entertainment option. Perfect for any indoor amusement between family, friends and colleagues. 【Durable Wood Frame】Do you need a sturdy and durable foosball table? This one is constructed of strong wood construction and solid steel rods, sturdy and reliable, can serve you for a long time. In addition, 4 leg construction provides additional stability. 【Cultivate Family Intelligence】- This educational game set can reduce family member their indulgence in electronic products and cultivate good exercise habits. 【Exquisite packaging】- Our tabletop games have a beautiful packaging that you can give it as a festival/birthday/party gift to a friend or family Member. This is definitely a big surprise for them.",,big_toys,big_toys,"[""4-6 years"",""6-8 years""]",2999,0.01,8,10,,,2025-07-26T11:40:25.779199+00:00
